"annotation_id","annotator","comment","created_at","id","lead_time","sentiment","target_by_RuBRT-tiny_no_processing","target_by_RuBRT-tiny_processing","target_by_stars","updated_at"
413,"2","Какой же он сладкий?!
Зеленый, недозрел, кислятина, есть невозможно, зубы сводит.","2025-05-21T14:03:54.483544Z",911,4.836,"0",0,0,0,"2025-05-21T14:03:54.483591Z"
414,"2","Отвратительные , гнилые, мягкие, текут","2025-05-21T14:03:58.033637Z",912,3.096,"0",0,0,0,"2025-05-21T14:03:58.033670Z"
415,"2","Съели, конечно. Но зеленая, безвкусная. Хорошо, что мало купила","2025-05-21T14:04:02.658262Z",913,4.219,"0",1,0,0,"2025-05-21T14:04:02.658296Z"
416,"2","Молоко кисловатое, внутри плесень. Деньги в помойку.","2025-05-21T14:04:05.758178Z",914,2.72,"0",0,0,0,"2025-05-21T14:04:05.758209Z"
417,"2","Не плохие...","2025-05-21T14:04:07.932708Z",915,1.756,"1",0,0,1,"2025-05-21T14:04:07.932747Z"
418,"2","Чеснок Китай. Название вводит в заблуждение. Поддержка уверяла, что в продаже только российский чеснок пока не скинул фото бирки.
Сам чеснок неплохой, но под названием ,,фермерский,, хочется отечественного продукта, тем более чеснока","2025-05-21T14:04:32.419282Z",916,24.093,"1",0,0,0,"2025-05-21T14:04:32.419317Z"
419,"2","Совершенно не вкусная картошка","2025-05-21T14:04:34.817403Z",917,1.971,"0",0,0,0,"2025-05-21T14:04:34.817442Z"
420,"2","Написано что сладкий, но больше кислинки чем сладкого.","2025-05-21T14:04:39.700986Z",918,4.442,"0",0,1,0,"2025-05-21T14:04:39.701030Z"
421,"2","Очень мелкие, недозрелые, ватные, косточку невозможно отделить. Полежали один день и сморщились","2025-05-21T14:04:43.249990Z",919,3.116,"0",0,0,0,"2025-05-21T14:04:43.250031Z"
422,"2","Вкусный сладкий","2025-05-21T14:04:46.462528Z",920,2.757,"1",1,1,1,"2025-05-21T14:04:46.462578Z"
423,"2","кривая вся, вкус средний","2025-05-21T14:04:50.646336Z",921,3.748,"0",0,0,0,"2025-05-21T14:04:50.646372Z"
424,"2","Во вкус вилле даже картошки уже не купить. Она просто вся не съедобная - все варианты перепробовала.
Магазин стал отвратительным , продукты не качественные, страшно есть","2025-05-21T14:04:55.985477Z",922,4.894,"0",0,0,0,"2025-05-21T14:04:55.985515Z"
425,"2","Вкусная слива","2025-05-21T14:04:58.316509Z",923,1.881,"1",1,1,1,"2025-05-21T14:04:58.316541Z"
426,"2","Виноград все-таки не сладкий, а скорее кисло-сладкий. Я бы исправила описание в приложении","2025-05-21T14:05:04.469321Z",924,5.685,"0",0,0,1,"2025-05-21T14:05:04.469388Z"
427,"2","Заказываю часто этот сорт, обычно мандарины крупные, с толстой кожурой и сладкие. В этот раз привезли мелкие, зеленые, с тонкой кожурой и невкусные((","2025-05-21T14:05:13.889854Z",925,8.994,"0",0,0,0,"2025-05-21T14:05:13.889892Z"
428,"2","Перец пресный, не сладкий. За такие то деньги","2025-05-21T14:05:17.893706Z",926,3.537,"0",0,0,1,"2025-05-21T14:05:17.893743Z"
429,"2","Самые вкусные, сочные и самые мягкие груши. Беру только их","2025-05-21T14:05:20.571455Z",927,2.228,"1",1,1,1,"2025-05-21T14:05:20.571492Z"
430,"2","Хороший виноград. Кисло-сладкий, действительно без косточек","2025-05-21T14:05:25.898211Z",928,4.91,"1",1,1,1,"2025-05-21T14:05:25.898264Z"
431,"2","Персики неплохие,но я сама выбирала в магазине)","2025-05-21T14:05:30.060900Z",929,3.695,"1",1,0,1,"2025-05-21T14:05:30.060940Z"
432,"2","Попался сладенький)","2025-05-21T14:05:32.540416Z",930,2.032,"1",1,1,1,"2025-05-21T14:05:32.540452Z"
433,"2","Сладкие отличные мандарины!","2025-05-21T14:05:34.147463Z",931,1.167,"1",1,1,1,"2025-05-21T14:05:34.147499Z"
434,"2","Свекла с кисловатым привкусом, не соответствует своей цене","2025-05-21T14:05:37.681360Z",932,3.075,"0",0,0,0,"2025-05-21T14:05:37.681398Z"
435,"2","Морковь хорошая, но раньше была маленькая и средняя, сейчас гиганты, не удобно емли готовишь не много","2025-05-21T14:05:44.051291Z",933,5.897,"1",0,0,1,"2025-05-21T14:05:44.051342Z"
436,"2","Ужасно кислый виноград, мелкая ягода! Совершенно не соответствует описанию!","2025-05-21T14:05:49.314164Z",934,4.816,"0",0,0,0,"2025-05-21T14:05:49.314201Z"
437,"2","Очень вкусные, сладкие и хрустящие яблочки, очень сочные и крупные!","2025-05-21T14:05:58.150438Z",935,8.41,"1",1,1,1,"2025-05-21T14:05:58.150475Z"
438,"2","Вкусный, рассыпчатый картофель","2025-05-21T14:05:59.904553Z",936,1.344,"1",0,1,1,"2025-05-21T14:05:59.904607Z"
439,"2","Взяла по ЗЦ, привезли отличные спелые, сладкие и сочные киви","2025-05-21T14:06:06.361907Z",937,5.958,"1",1,1,1,"2025-05-21T14:06:06.361953Z"
440,"2","Очень кислый, есть невозможно, шкурка резиновая","2025-05-21T14:06:09.763527Z",938,2.936,"0",0,0,0,"2025-05-21T14:06:09.763557Z"
441,"2","Свежая!","2025-05-21T14:06:11.519478Z",939,1.336,"1",1,1,1,"2025-05-21T14:06:11.519512Z"
442,"2","так себе на вкус, с темными пятнами, толь мятые, то ли порченные","2025-05-21T14:06:18.324553Z",940,6.376,"0",0,0,1,"2025-05-21T14:06:18.324583Z"
443,"2","очень вкусный и свежий","2025-05-21T14:06:20.129961Z",941,1.345,"1",1,1,1,"2025-05-21T14:06:20.130000Z"
444,"2","Испортился вкус , наверное поменялся поставщик","2025-05-21T14:06:24.020696Z",942,3.458,"0",0,0,0,"2025-05-21T14:06:24.020735Z"
445,"2","Виноград просто супер! Очень вкусный и сладкий","2025-05-21T14:06:27.454966Z",943,2.99,"1",1,1,1,"2025-05-21T14:06:27.455032Z"
446,"2","Вкусный! Настоящий картофель","2025-05-21T14:06:30.014145Z",944,2.084,"1",1,1,1,"2025-05-21T14:06:30.014191Z"
447,"2","Довольно свежие, совсем не вялые.","2025-05-21T14:06:36.999232Z",945,6.533,"1",0,0,1,"2025-05-21T14:06:36.999296Z"
448,"2","Очень кислый. Дети отказались есть","2025-05-21T14:06:40.404620Z",946,2.938,"0",0,0,0,"2025-05-21T14:06:40.404660Z"
449,"2","Кислый","2025-05-21T14:06:42.115832Z",947,1.281,"0",0,0,0,"2025-05-21T14:06:42.115863Z"
450,"2","Отличный чеснок","2025-05-21T14:06:43.729207Z",948,1.174,"1",1,1,1,"2025-05-21T14:06:43.729278Z"
451,"2","Не повезло. :(","2025-05-21T14:06:45.538411Z",949,1.331,"0",0,0,0,"2025-05-21T14:06:45.538449Z"
452,"2","Вкуса нет от слова совсем, картошка сырая вкуснее","2025-05-21T14:06:48.408652Z",950,2.384,"0",0,1,0,"2025-05-21T14:06:48.408690Z"
453,"2","Первый раз были крупные. Второй раз заказала - приехали мелкие. Очень маленького размера. Товар не соответствует описанию.","2025-05-21T14:06:57.401950Z",951,8.574,"0",0,0,0,"2025-05-21T14:06:57.401987Z"
454,"2","Капуста супер
И в суп пошла
И похрустеть
И еще пол качана осталось потушить )","2025-05-21T14:07:04.426324Z",952,6.558,"1",1,1,1,"2025-05-21T14:07:04.426362Z"
455,"2","Заказывала не один раз и всегда привозили хорошую, вкусную капусту.","2025-05-21T14:07:08.324990Z",953,3.432,"1",1,0,1,"2025-05-21T14:07:08.325028Z"
456,"2","Вкусный абсолютно.","2025-05-21T14:07:10.486273Z",954,1.713,"1",1,1,1,"2025-05-21T14:07:10.486322Z"
457,"2","Вкусные очень.
Спасибо большое!","2025-05-21T14:07:12.227675Z",955,1.278,"1",1,1,1,"2025-05-21T14:07:12.227714Z"
458,"2","вообще в этот раз ананас разочаровал, он кислый и очень твердын что невозможно жевать на дне коробочки очень много жидкости, подозреваю в не свежести(","2025-05-21T14:07:15.518473Z",956,2.736,"0",0,0,0,"2025-05-21T14:07:15.518519Z"
459,"2","обычный китайский чеснок , да еще не первой свежести по цене молодого чеснока .
Зачем так обманывать покупателей ?","2025-05-21T14:07:21.430393Z",957,5.444,"0",0,0,0,"2025-05-21T14:07:21.430433Z"
460,"2","Уже второй раз покупаю этот виноград, потому что с виду он хороший. Но когда начинаешь мыть - добрая половина в середине ветки испорченная. Деньги на ветер","2025-05-21T14:07:29.306391Z",958,7.401,"0",0,0,0,"2025-05-21T14:07:29.306428Z"
461,"2","Возможно курьер подпортил вид клубничек доставкой
Но возможно такую и продают
Из 5 клубничек ,2 выкинула","2025-05-21T14:07:37.974651Z",959,8.198,"0",0,0,0,"2025-05-21T14:07:37.974688Z"
462,"2","Весь чеснок испорчен","2025-05-21T14:07:40.007848Z",960,1.575,"0",0,0,0,"2025-05-21T14:07:40.007887Z"
463,"2","Отличные, наслаждение просто. Сладкие, сочные. Редко такие купишь.","2025-05-21T14:07:42.674764Z",961,2.18,"1",1,1,1,"2025-05-21T14:07:42.674801Z"
464,"2","Съела с удовольствием. Спасибо!","2025-05-21T14:07:44.671904Z",962,1.491,"1",1,1,1,"2025-05-21T14:07:44.671939Z"
465,"2","Брала по ЗЦ. Очень вкусные сладкие бананы.","2025-05-21T14:07:46.874952Z",963,1.712,"1",1,1,1,"2025-05-21T14:07:46.874983Z"
466,"2","Вроде нормальная","2025-05-21T14:07:49.024923Z",964,1.662,"1",0,0,1,"2025-05-21T14:07:49.024976Z"
467,"2","Какой-то другой огурец внутри жёлтый горковато на вкус разочарована покупкой","2025-05-21T14:07:54.817401Z",965,5.323,"0",0,0,0,"2025-05-21T14:07:54.817442Z"
468,"2","Хорошие огурцы,крепкие, свежие!","2025-05-21T14:07:57.269805Z",966,2.01,"1",1,1,1,"2025-05-21T14:07:57.269836Z"
469,"2","Из 0.5 кг (3 яблока) получился стакан сока. Сок с небольшой кислинкой, на любителя, не очень понравился. Есть сорта более подходящие для сока","2025-05-21T14:08:11.503821Z",967,13.764,"0",0,0,1,"2025-05-21T14:08:11.503859Z"
470,"2","Кислятина","2025-05-21T14:08:13.192337Z",968,1.22,"0",0,0,0,"2025-05-21T14:08:13.192367Z"
471,"2","ООО ПРОВИНЦИЯ. Спелые сладкие вкусные яблоки среднего размера по з/ц. Ни одного гнилого, парочка с небольшим бочком от удара. Приятно удивлена - ожидала качество хуже, судя по отзывам.","2025-05-21T14:08:22.828587Z",969,9.156,"1",0,0,1,"2025-05-21T14:08:22.828618Z"
472,"2","4 только из-за цены, а так выше всяких похвал!","2025-05-21T14:08:28.954510Z",970,5.493,"1",1,1,1,"2025-05-21T14:08:28.954556Z"
473,"2","Иранские в это время по плану должны быть спелые, но нет. Розовая водичка( дорогая розовая водичка","2025-05-21T14:08:36.559622Z",971,7.132,"0",0,0,0,"2025-05-21T14:08:36.559652Z"
474,"2","Вкусные, сочные","2025-05-21T14:08:38.459450Z",972,1.385,"1",1,1,1,"2025-05-21T14:08:38.459487Z"
475,"2","Вкусные бананы.","2025-05-21T14:08:39.962681Z",973,1.01,"1",1,1,1,"2025-05-21T14:08:39.962714Z"
476,"2","Очень вкусная слива","2025-05-21T14:08:41.640915Z",974,1.172,"1",1,1,1,"2025-05-21T14:08:41.640952Z"
477,"2","Практически вся картошка зеленая, из двух ящиков выбрали всего несколько штук нормальных","2025-05-21T14:08:44.806527Z",975,2.672,"0",0,0,0,"2025-05-21T14:08:44.806570Z"
478,"2","гнилое","2025-05-21T14:08:46.683925Z",976,1.396,"0",0,0,0,"2025-05-21T14:08:46.683955Z"
479,"2","Выбрали 2 шт. в магазине, положили на неделю, но они остались деревянными(( на выброс пошли((","2025-05-21T14:08:56.672991Z",977,9.498,"0",0,0,0,"2025-05-21T14:08:56.673028Z"
480,"2","Привезли сегодня, очень жесткие","2025-05-21T14:09:00.059444Z",978,2.892,"0",0,0,0,"2025-05-21T14:09:00.059481Z"
481,"2","Безвкусные","2025-05-21T14:09:02.162744Z",979,1.6,"0",1,1,0,"2025-05-21T14:09:02.162781Z"
482,"2","Жесткие, безвкусные, без запаха. Не рекомендую!","2025-05-21T14:09:06.169588Z",980,3.511,"0",0,0,0,"2025-05-21T14:09:06.169625Z"
483,"2","Хороший картофель","2025-05-21T14:09:08.179503Z",981,1.496,"1",1,1,1,"2025-05-21T14:09:08.179547Z"
484,"2","Сухие…","2025-05-21T14:09:10.132724Z",982,1.456,"0",0,0,0,"2025-05-21T14:09:10.132767Z"
485,"2","Гнилая, водянистая. Из лотка пришлось выбросить 12 штук - почти половина.","2025-05-21T14:09:17.045989Z",983,6.43,"0",0,0,0,"2025-05-21T14:09:17.046028Z"
486,"2","На вид очень привлекательная. Сочная и сладкая , но вкуса сливы в ней нет . Ощущение что глотнул сладкой воды. А стоит такая сладкая вода не мало.","2025-05-21T14:09:30.337009Z",984,12.8,"0",1,1,0,"2025-05-21T14:09:30.337049Z"
487,"2","Привезли какие то другие, не такие как раньше в . Мелкие. 1 испорчен","2025-05-21T14:09:34.694979Z",985,3.85,"0",0,0,1,"2025-05-21T14:09:34.695009Z"
488,"2","Размер мандаринов 3 см.","2025-05-21T14:09:38.706578Z",986,3.526,"0",0,0,0,"2025-05-21T14:09:38.706631Z"
489,"2","Последние 2 поставки не сладкий, недозрел","2025-05-21T14:09:41.923058Z",987,2.712,"0",0,0,0,"2025-05-21T14:09:41.923094Z"
490,"2","Свежий вкусный","2025-05-21T14:09:43.655857Z",988,1.218,"1",1,1,1,"2025-05-21T14:09:43.655895Z"
491,"2","С пятнами,вялая морковь
Некондиция, такую только выбросить","2025-05-21T14:09:48.269412Z",989,4.131,"0",0,0,0,"2025-05-21T14:09:48.269444Z"
492,"2","Старые, квелые яблоки","2025-05-21T14:09:52.399344Z",990,3.646,"0",0,0,0,"2025-05-21T14:09:52.399382Z"
493,"2","Норм","2025-05-21T14:09:54.480230Z",991,1.567,"1",0,0,1,"2025-05-21T14:09:54.480273Z"
494,"2","Капуста очень горькая, прям есть невозможно в сыром виде","2025-05-21T14:09:57.966294Z",992,2.974,"0",0,0,0,"2025-05-21T14:09:57.966339Z"
495,"2","Это совсем не фермерский чеснок. Китай 100%","2025-05-21T14:10:02.028492Z",993,3.551,"0",0,0,0,"2025-05-21T14:10:02.028554Z"
496,"2","на мой вкус кисловатый, но вообще хороший","2025-05-21T14:10:07.144308Z",994,4.602,"1",1,1,0,"2025-05-21T14:10:07.144347Z"
497,"2","Очень твердая мякоть","2025-05-21T14:10:10.935675Z",995,3.261,"0",0,0,1,"2025-05-21T14:10:10.935711Z"
498,"2","Основание огурца сморщенное и мягкое, полное разочарование. Такие огурцы только минус 40 надо продавать","2025-05-21T14:10:15.706107Z",996,4.247,"0",0,0,0,"2025-05-21T14:10:15.706148Z"
499,"2","Долго варится, странная","2025-05-21T14:10:21.188495Z",997,5.012,"0",0,0,0,"2025-05-21T14:10:21.188543Z"
500,"2","Хорошая","2025-05-21T14:10:22.902175Z",998,1.229,"1",1,1,1,"2025-05-21T14:10:22.902212Z"
501,"2","Очень вкусно! Сладкие, сочные, спелые! Но дорого","2025-05-21T14:10:27.150916Z",999,3.734,"1",1,1,1,"2025-05-21T14:10:27.150955Z"
502,"2","Чеснок фермерский запах превосходный отличные качества рекомендую","2025-05-21T14:10:34.891340Z",1000,7.287,"1",1,1,1,"2025-05-21T14:10:34.891385Z"
503,"2","Не особо вкусные.","2025-05-21T14:10:40.391009Z",1001,5.028,"0",0,0,0,"2025-05-21T14:10:40.391048Z"
504,"2","Ужасный вкус пластика, а не винограда. Такого г.. не ела в жизни.","2025-05-21T14:10:47.472097Z",1002,6.605,"0",0,0,0,"2025-05-21T14:10:47.472140Z"
505,"2","В первый раз привезли нормальную сладкую,а потом кислую и плотную лежала пару дней не дозрела","2025-05-21T14:10:51.168572Z",1003,3.215,"0",0,0,0,"2025-05-21T14:10:51.168609Z"
506,"2","Не повезло, данная клубника не сладкая от слова совсем (ООО Провинция), только эстетическое наслаждение. А вот клубника от 27 апреля (ИП Вербина)прелесть и аромат и сладость.","2025-05-21T14:10:58.552694Z",1004,6.882,"0",1,0,0,"2025-05-21T14:10:58.552735Z"
507,"2","Сладкие, вкусные, может партией попалось, но однозначно стоит брать","2025-05-21T14:11:01.047118Z",1005,2.018,"1",1,1,1,"2025-05-21T14:11:01.047158Z"
508,"2","Не сочные, ватные персики","2025-05-21T14:11:15.572523Z",1006,3.216,"0",0,0,0,"2025-05-21T14:11:15.572565Z"
509,"2","Сухая и безвкусная 😔","2025-05-21T14:11:18.373489Z",1007,2.342,"0",1,1,0,"2025-05-21T14:11:18.373526Z"
510,"2","Мандарины уже высохли , к сожалению","2025-05-21T14:11:28.335447Z",1008,9.438,"0",0,0,0,"2025-05-21T14:11:28.335484Z"
511,"2","Заказала мандарины Надоркотт, привезли не те мандарины, какую- мелочь целый пакет. Или ваши васовщики думаюя, что челоаек заказывает и можно его обманывать, всякую ***** накладывать, сто первое попадеться под руки. Я, что незнаю, как выглядят мандарины этого сорта. Вчера, так же заказывала привезли крупные и хорошие.","2025-05-21T14:11:33.838357Z",1009,4.984,"0",0,0,0,"2025-05-21T14:11:33.838396Z"
512,"2","По вкусу - трава( прям совсем трава","2025-05-21T14:11:36.393021Z",1010,2.05,"0",0,1,0,"2025-05-21T14:11:36.393059Z"
513,"2","Арбуз безвкусный, хотя по виду и звуку спелый.","2025-05-21T14:11:50.935461Z",1011,14.014,"0",0,0,0,"2025-05-21T14:11:50.935498Z"
514,"2","Спелые, сочные, ароматные, мягкие, сладкие, но уставшие, долго лежали дозревали в магазине.","2025-05-21T14:12:02.648091Z",1012,11.207,"1",1,1,1,"2025-05-21T14:12:02.648121Z"
515,"2","Мандарины сладкие, но ощущение будто перезрели","2025-05-21T14:12:08.958447Z",1013,5.818,"1",0,1,1,"2025-05-21T14:12:08.958486Z"
516,"2","Свежие, вкусные бананы","2025-05-21T14:12:11.391245Z",1014,1.962,"1",1,1,1,"2025-05-21T14:12:11.391297Z"
517,"2","Очень много испорченных ягод, и не сладкая вообще,а кислая","2025-05-21T14:12:15.168056Z",1015,3.286,"0",0,0,0,"2025-05-21T14:12:15.168092Z"
518,"2","Нормальный","2025-05-21T14:12:17.689047Z",1016,2.003,"1",1,1,1,"2025-05-21T14:12:17.689090Z"
519,"2","Горькая кожица, после них щипет рот. Какие-то химозные","2025-05-21T14:12:23.292284Z",1017,5.107,"0",0,0,0,"2025-05-21T14:12:23.292324Z"
520,"2","Сухие и не сочные","2025-05-21T14:12:26.058295Z",1018,2.271,"0",0,0,0,"2025-05-21T14:12:26.058340Z"
521,"2","Сладкие! Супер!","2025-05-21T14:12:27.630460Z",1019,1.043,"1",1,1,1,"2025-05-21T14:12:27.630542Z"
522,"2","Кислый и вялый.","2025-05-21T14:12:34.209788Z",1020,6.03,"0",0,0,0,"2025-05-21T14:12:34.209842Z"
523,"2","Совсем не мытая","2025-05-21T14:12:37.840139Z",1021,3.155,"0",0,0,0,"2025-05-21T14:12:37.840169Z"
524,"2","Покупали уже несколько раз, отличная дыня. Сладкая, крепкая, летом не всегда такую купишь.","2025-05-21T14:12:45.225812Z",1022,6.826,"1",1,1,1,"2025-05-21T14:12:45.225855Z"
525,"2","Раз на раз не приходится. Бывает, привозят зелёные бананы со вкусом травы, бывает отличные спелые","2025-05-21T14:12:52.387610Z",1023,6.666,"0",1,0,0,"2025-05-21T14:12:52.387640Z"
526,"2","Не сладкая совершенно","2025-05-21T14:12:55.039628Z",1024,2.148,"0",0,0,1,"2025-05-21T14:12:55.039666Z"
527,"2","Вкусные, сладкие, но немного мягковаты","2025-05-21T14:12:59.620758Z",1025,4.071,"1",1,1,1,"2025-05-21T14:12:59.620796Z"
528,"2","Приехали абсолютно сухие :(","2025-05-21T14:13:01.852993Z",1026,1.68,"0",0,0,0,"2025-05-21T14:13:01.853036Z"
529,"2","Пресный, трава на вкус. Купила в разных местах, вкус одинаковый.","2025-05-21T14:13:13.306720Z",1027,10.904,"0",0,0,0,"2025-05-21T14:13:13.306762Z"
530,"2","Отличный кокос. Вкусный. Молока много, прозрачное. Никакой плесени и запаха нет. Не удалось открыть трубочкой, муж сверлил😅
Продуктом очень довольна😋","2025-05-21T14:13:17.540534Z",1028,3.626,"1",1,1,1,"2025-05-21T14:13:17.540578Z"
531,"2","Сладкие, без косточек мандарины.","2025-05-21T14:13:21.119003Z",1029,3.016,"1",1,1,1,"2025-05-21T14:13:21.119039Z"
532,"2","По ЗЦ нужно быстро съедать Вкусные","2025-05-21T14:13:26.943714Z",1030,5.271,"1",1,1,1,"2025-05-21T14:13:26.943755Z"
533,"2","Сочные , хрустящие","2025-05-21T14:13:29.856721Z",1031,2.371,"1",1,0,1,"2025-05-21T14:13:29.856759Z"
534,"2","Не вкусный","2025-05-21T14:13:31.514554Z",1032,1.098,"0",0,0,0,"2025-05-21T14:13:31.514591Z"
535,"2","Это не картофель, а просто ужас! Разваривается до состояния желе. Сладкий. Качество просто жесть!","2025-05-21T14:13:33.808878Z",1033,1.754,"0",0,0,0,"2025-05-21T14:13:33.808919Z"
536,"2","Да. В белом исполнении (мешочке) поменьше кокос и труднее его проткнуть из-за оставшейся мохнатки, соответственно практически невозможно разделить, чтобы съесть орех.","2025-05-21T14:13:50.053405Z",1034,15.668,"0",0,0,1,"2025-05-21T14:13:50.053441Z"
537,"2","Кислые, не дозрели. Неделю назад брала были очень вкусные кисло-сладкие.","2025-05-21T15:14:06.609759Z",1035,9.735,"0",1,1,0,"2025-05-21T15:14:06.609797Z"
538,"2","Жесткие будто им уже много месяцев","2025-05-21T15:14:10.755053Z",1036,3.783,"0",0,0,0,"2025-05-21T15:14:10.755090Z"
539,"2","Вкусная груша.","2025-05-21T15:14:13.166720Z",1037,1.933,"1",1,1,1,"2025-05-21T15:14:13.166783Z"
540,"2","Совсем безвкусная(((","2025-05-21T15:14:17.260998Z",1038,3.347,"0",0,1,0,"2025-05-21T15:14:17.261071Z"
541,"2","Капуста зеленая, вкус горький","2025-05-21T15:14:20.924523Z",1039,3.168,"0",1,0,0,"2025-05-21T15:14:20.924588Z"
542,"2","Ужасно невкусные старые яблоки","2025-05-21T15:14:25.345799Z",1040,3.59,"0",0,0,0,"2025-05-21T15:14:25.345840Z"
543,"2","Половина крупная и хорошая, но вторая половина мелочь, уже подвявшая и сморщенная. Упаковка без наклеек производителя, как на фото, только наклейка вкусвила на прозрачном контейнере. Ощущение, что с каждым разом голубики все меньше и она все хуже.","2025-05-21T15:14:40.290775Z",1041,14.466,"0",0,0,0,"2025-05-21T15:14:40.290841Z"
544,"2","Раньше всегда покупала этот картофель и все было хорошо, в этот раз почти весь был зеленый (солонин вроде выработался) пришлось выкинуть, жду следующую партию, может будет лучше","2025-05-21T15:14:51.394049Z",1042,10.466,"0",0,0,0,"2025-05-21T15:14:51.394118Z"
545,"2","Была совсем не сладкой","2025-05-21T15:14:55.143956Z",1043,3.228,"0",0,0,0,"2025-05-21T15:14:55.144027Z"
546,"2","Кисловатая клубника. Через ягоду попадается недозрелая","2025-05-21T15:14:58.082591Z",1044,2.285,"0",1,0,0,"2025-05-21T15:14:58.082663Z"
547,"2","Сочно и вкусно","2025-05-21T15:15:00.268077Z",1045,1.627,"1",1,1,1,"2025-05-21T15:15:00.268143Z"
548,"2","Потрясающие","2025-05-21T15:15:01.895864Z",1046,1.242,"1",1,1,1,"2025-05-21T15:15:01.895900Z"
549,"2","Не спелая совсем","2025-05-21T15:15:06.006462Z",1047,3.341,"0",0,0,0,"2025-05-21T15:15:06.006534Z"
550,"2","Шикарная капуста, сочная!!!","2025-05-21T15:15:08.268840Z",1048,1.846,"1",1,1,1,"2025-05-21T15:15:08.268905Z"
551,"2","В этот раз не повезло: дыня перебродившая ближе к серединке и картонная ближе к корочке. Это точно не то, чего ожидаешь за эту стоимость.","2025-05-21T15:15:13.141949Z",1049,4.367,"0",0,0,0,"2025-05-21T15:15:13.141990Z"
552,"2","Во Вкусвилл были очень вкусные сладкие бананы - сейчас то гнилые, не незрелые, которые даже почистить невозможно и хрустят как огурцы. При такой стоимости это преступление. Безвкусные. Кажется, нужна замена поставщиков.","2025-05-21T15:15:27.132298Z",1050,13.493,"0",0,0,0,"2025-05-21T15:15:27.132331Z"
553,"2","иногда зеленоватый-нарушены условия хранегия","2025-05-21T15:15:30.475463Z",1051,2.912,"0",0,0,1,"2025-05-21T15:15:30.475504Z"
554,"2","Самые вкусные бананы!","2025-05-21T15:15:32.944820Z",1052,1.75,"1",1,1,1,"2025-05-21T15:15:32.944861Z"
555,"2","Очень вкусная клубника, почти как с грядки!","2025-05-21T15:15:35.849991Z",1053,2.388,"1",1,1,1,"2025-05-21T15:15:35.850054Z"
556,"2","Очень вкусная и сочная груша, но необходимо, что бы полежала пару дней. За пару дней она дозревает и становится мягкой и желтой","2025-05-21T15:15:40.833751Z",1054,3.316,"1",1,1,1,"2025-05-21T15:15:40.833818Z"
557,"2","Сладкий","2025-05-21T15:15:43.623504Z",1055,2.286,"1",1,1,1,"2025-05-21T15:15:43.623573Z"
558,"2","Кислый и не ароматный совсем, вкуса и запаха ананаса нет, сильно обжигает язык из-за кислотности","2025-05-21T15:15:49.019111Z",1056,4.821,"0",0,0,0,"2025-05-21T15:15:49.019157Z"
559,"2","Кислый, местами испорчен","2025-05-21T15:15:51.630525Z",1057,2.07,"0",0,0,0,"2025-05-21T15:15:51.630638Z"
560,"2","Отличные мандарины. Только что привезли. Очень сочные. Сладкие, но не приторные. Кожица рыхлая, прекрасно чистится. Косточек нет. Рекомендую.","2025-05-21T15:15:53.539873Z",1058,1.369,"1",1,1,1,"2025-05-21T15:15:53.539943Z"
561,"2","На фото красивые а привозят полузеленые","2025-05-21T15:15:56.407561Z",1059,2.47,"0",0,0,0,"2025-05-21T15:15:56.407599Z"
562,"2","Вкусный сочный перец","2025-05-21T15:15:59.104175Z",1060,1.916,"1",1,1,1,"2025-05-21T15:15:59.104279Z"
563,"2","Как бумага местами сухие","2025-05-21T15:16:01.285514Z",1061,1.655,"0",0,0,0,"2025-05-21T15:16:01.285579Z"
564,"2","Груша твердущая,слабосладенькая,практически безвкусная.","2025-05-21T15:16:04.862516Z",1062,3.209,"0",0,0,0,"2025-05-21T15:16:04.862552Z"
565,"2","Дыню прислали битую, порченую, несмотря на комментарий. На вкус просто кислая.","2025-05-21T15:16:13.093537Z",1063,7.508,"0",0,0,0,"2025-05-21T15:16:13.093608Z"
566,"2","самая худшая картошка эвер","2025-05-21T15:16:16.600018Z",1064,3.136,"0",0,0,0,"2025-05-21T15:16:16.600056Z"
567,"2","Бананы, они везде бананы)","2025-05-21T15:16:19.882017Z",1065,2.702,"1",0,0,1,"2025-05-21T15:16:19.882055Z"
568,"2","Несколько раз заказывали, приходили чудесные сладкие сочные сливы. А сегодня, к сожалению, сливы пришли крупнее обычного, но дубовые - твердые и совсем не сладкие.","2025-05-21T15:16:30.364250Z",1066,9.765,"0",0,1,0,"2025-05-21T15:16:30.364282Z"
569,"2","Сладкие. Иногда суховатые. Не смертельно.","2025-05-21T15:16:39.417447Z",1067,8.591,"1",0,1,1,"2025-05-21T15:16:39.417514Z"
570,"2","Не самые вкусные. Сладкие, косточек мало. Но уже суховаты, такое впечатление, что долго лежали.","2025-05-21T15:16:47.087526Z",1068,7.147,"0",0,0,1,"2025-05-21T15:16:47.087593Z"
571,"2","Бананы в первый день вкусные ,но что с ними становится на следующий день непонятно ,чернеют ,внутри пятна и вкус не тот уже","2025-05-21T15:16:57.685302Z",1069,8.937,"0",0,0,0,"2025-05-21T15:16:57.685375Z"
572,"2","Очень часто попадаются гнилые","2025-05-21T15:17:00.007759Z",1070,1.78,"0",0,0,0,"2025-05-21T15:17:00.007834Z"
573,"2","Вкусный без косточек","2025-05-21T15:17:04.865084Z",1071,4.473,"1",1,1,1,"2025-05-21T15:17:04.865120Z"
